ID,TM,YW,PT,RL,AX,AY,AZ,QW,QX,QY,QZ,MX,MY,MZ
3770595,1492543193043,-5.5,5.41,90.17,77.33,979.37,-32.35,,,,,,,
3770594,1492543192994,-5.54,5.45,90.17,73.67,978.39,-36.74,,,,,,,
3770593,1492543192942,-5.59,5.5,90.17,73.67,981.57,-34.06,,,,,,,
3770592,1492543192893,-5.63,5.54,90.16,69.27,977.66,-33.33,,,,,,,
3770591,1492543192842,-5.67,5.58,90.16,69.03,975.71,-27.22,,,,,,,
3770590,1492543192793,-5.7,5.62,90.16,73.67,980.59,-32.35,,,,,,,
3770589,1492543192742,-5.73,5.65,90.16,71.72,977.66,-29.42,,,,,,,
3770588,1492543192692,-5.75,5.67,90.15,70.25,981.57,-27.47,,,,,,,
3770587,1492543192643,-5.77,5.7,90.15,71.96,975.22,-31.13,,,,,,,
3770586,1492543192592,-5.78,5.71,90.15,70.25,979.37,-24.78,,,,,,,
3770585,1492543192543,-5.79,5.71,90.15,76.35,976.93,-31.86,,,,,,,
3770584,1492543192492,-5.79,5.71,90.15,73.67,976.2,-27.95,,,,,,,
3770583,1492543192443,-5.78,5.7,90.15,75.62,980.83,-24.78,,,,,,,
3770582,1492543192393,-5.76,5.68,90.16,74.16,978.39,-34.3,,,,,,,
3770581,1492543192342,-5.74,5.66,90.16,70.25,977.42,-30.4,,,,,,,
3770580,1492543192293,-5.71,5.62,90.16,67.57,977.42,-26.49,,,,,,,
3770579,1492543192242,-5.68,5.59,90.17,72.69,980.83,-33.33,,,,,,,
3770578,1492543192193,-5.64,5.55,90.18,72.2,982.06,-35.28,,,,,,,
3770577,1492543192142,-5.6,5.51,90.18,72.45,978.64,-34.3,,,,,,,
3770576,1492543192092,-5.56,5.47,90.19,71.23,976.44,-31.62,,,,,,,
3770575,1492543192043,-5.52,5.42,90.19,71.96,974.49,-30.88,,,,,,,
3770574,1492543191992,-5.48,5.38,90.2,72.2,980.1,-28.93,,,,,,,
3770573,1492543191943,-5.45,5.34,90.2,73.43,979.61,-27.47,,,,,,,
3770572,1492543191892,-5.41,5.31,90.2,72.45,981.08,-37.48,,,,,,,
3770571,1492543191843,-5.39,5.28,90.21,72.69,975.95,-33.81,,,,,,,
3770570,1492543191791,-5.36,5.25,90.21,70.98,976.68,-30.4,,,,,,,
3770569,1492543191742,-5.34,5.23,90.21,73.91,978.64,-27.47,,,,,,,
3770568,1492543191693,-5.32,5.22,90.21,70.25,976.2,-26,,,,,,,
3770567,1492543191642,-5.31,5.21,90.21,75.13,973.27,-30.4,,,,,,,
3770566,1492543191593,-5.32,5.21,90.21,72.69,979.37,-28.44,,,,,,,
3770565,1492543191541,-5.32,5.22,90.2,73.43,978.88,-31.13,,,,,,,
3770564,1492543191492,-5.34,5.24,90.2,74.16,981.32,-31.37,,,,,,,
3770563,1492543191441,-5.36,5.26,90.2,71.23,982.06,-30.15,,,,,,,
3770562,1492543191392,-5.39,5.29,90.19,72.2,975.46,-30.4,,,,,,,
3770561,1492543191343,-5.42,5.32,90.19,70.98,979.37,-25.51,,,,,,,
3770560,1492543191292,-5.46,5.36,90.19,68.79,982.79,-26.49,,,,,,,
3770559,1492543191242,-5.49,5.4,90.18,75.13,977.66,-28.2,,,,,,,
3770558,1492543191191,-5.54,5.45,90.18,75.87,980.59,-29.66,,,,,,,
3770557,1492543191142,-5.58,5.49,90.17,71.72,977.91,-26.98,,,,,,,
3770556,1492543191093,-5.62,5.53,90.17,68.54,978.88,-27.47,,,,,,,
3770555,1492543191042,-5.66,5.57,90.17,70.01,978.15,-24.29,,,,,,,
3770554,1492543190993,-5.69,5.61,90.16,73.67,978.64,-33.33,,,,,,,
3770553,1492543190941,-5.73,5.64,90.17,70.5,977.66,-23.8,,,,,,,
3770552,1492543190892,-5.75,5.67,90.17,72.69,976.2,-28.2,,,,,,,
3770551,1492543190841,-5.77,5.69,90.16,71.72,980.1,-28.69,,,,,,,
3770550,1492543190792,-5.78,5.7,90.16,73.18,982.54,-33.33,,,,,,,
3770549,1492543190743,-5.79,5.71,90.16,69.27,979.37,-26.98,,,,,,,
3770548,1492543190692,-5.78,5.7,90.16,71.72,979.37,-30.64,,,,,,,
3770547,1492543190642,-5.78,5.7,90.15,71.72,974.98,-31.62,,,,,,,
3770546,1492543190591,-5.76,5.69,90.16,73.67,981.81,-32.59,,,,,,,
3770545,1492543190542,-5.74,5.66,90.16,70.01,978.39,-29.66,,,,,,,
3770544,1492543190491,-5.72,5.64,90.16,71.72,979.13,-27.47,,,,,,,
3770543,1492543190442,-5.69,5.6,90.16,73.91,980.83,-29.91,,,,,,,
3770542,1492543190393,-5.65,5.57,90.17,74.16,977.91,-27.71,,,,,,,
3770541,1492543190341,-5.61,5.52,90.17,74.89,981.57,-27.95,,,,,,,
3770540,1492543190292,-5.57,5.48,90.18,70.74,977.91,-31.13,,,,,,,
3770539,1492543190241,-5.53,5.44,90.18,73.67,980.59,-29.42,,,,,,,
3770538,1492543190192,-5.49,5.4,90.18,74.4,980.83,-30.15,,,,,,,
3770537,1492543190141,-5.45,5.35,90.19,78.31,979.61,-26.73,,,,,,,
3770536,1492543190092,-5.42,5.32,90.19,71.72,978.88,-28.93,,,,,,,
3770535,1492543190042,-5.38,5.28,90.2,71.72,982.54,-36.99,,,,,,,
3770534,1492543189991,-5.35,5.25,90.2,72.94,977.17,-29.42,,,,,,,
3770533,1492543189942,-5.33,5.23,90.21,75.87,980.59,-29.42,,,,,,,
3770532,1492543189891,-5.32,5.21,90.21,73.18,978.39,-25.02,,,,,,,
3770531,1492543189842,-5.31,5.2,90.21,71.47,980.35,-30.15,,,,,,,
3770530,1492543189793,-5.31,5.2,90.21,73.43,975.46,-28.2,,,,,,,
3770529,1492543189741,-5.31,5.21,90.21,70.74,979.13,-26.49,,,,,,,
3770528,1492543189692,-5.33,5.22,90.21,72.45,980.35,-29.17,,,,,,,
3770527,1492543189641,-5.34,5.24,90.2,73.67,977.17,-25.51,,,,,,,
3770526,1492543189592,-5.37,5.27,90.19,74.89,978.64,-32.84,,,,,,,
3770525,1492543189541,-5.4,5.3,90.19,72.2,979.61,-29.17,,,,,,,
3770524,1492543189491,-5.43,5.34,90.18,70.01,979.86,-26.73,,,,,,,
3770523,1492543189442,-5.47,5.38,90.18,72.69,979.86,-26.73,,,,,,,
3770522,1492543189391,-5.51,5.43,90.17,70.25,974.49,-30.15,,,,,,,
3770521,1492543189342,-5.55,5.47,90.17,72.45,980.83,-31.86,,,,,,,
3770520,1492543189291,-5.59,5.51,90.16,72.94,978.39,-31.37,,,,,,,
3770519,1492543189242,-5.63,5.56,90.16,69.27,978.88,-26.73,,,,,,,
3770518,1492543189190,-5.67,5.59,90.15,74.16,975.95,-32.35,,,,,,,
3770517,1492543189141,-5.71,5.63,90.15,72.69,978.15,-31.62,,,,,,,
3770516,1492543189092,-5.73,5.66,90.15,71.47,981.32,-27.22,,,,,,,
3770515,1492543189041,-5.76,5.68,90.14,70.98,978.15,-25.27,,,,,,,
3770514,1492543188992,-5.77,5.7,90.14,77.33,980.83,-26.25,,,,,,,
3770513,1492543188941,-5.78,5.71,90.14,72.94,977.91,-26.98,,,,,,,
3770512,1492543188891,-5.78,5.71,90.14,70.5,976.44,-26.25,,,,,,,
3770511,1492543188840,-5.78,5.71,90.14,69.76,982.06,-27.47,,,,,,,
3770510,1492543188791,-5.76,5.7,90.14,73.91,979.61,-23.8,,,,,,,
3770509,1492543188742,-5.75,5.68,90.14,71.72,978.15,-26.73,,,,,,,
3770508,1492543188691,-5.72,5.65,90.14,75.13,977.66,-31.86,,,,,,,
3770507,1492543188642,-5.69,5.62,90.14,72.2,980.83,-31.62,,,,,,,
3770506,1492543188590,-5.66,5.59,90.15,74.4,978.39,-31.86,,,,,,,
3770505,1492543188541,-5.62,5.55,90.15,71.96,976.68,-28.69,,,,,,,
3770504,1492543188492,-5.58,5.5,90.16,74.89,980.1,-31.62,,,,,,,
3770503,1492543188441,-5.54,5.46,90.17,67.81,977.17,-30.15,,,,,,,
3770502,1492543188392,-5.5,5.42,90.17,69.03,977.66,-24.54,,,,,,,
3770501,1492543188340,-5.46,5.37,90.17,74.4,979.37,-28.69,,,,,,,
3770500,1492543188291,-5.43,5.34,90.18,72.45,979.86,-30.64,,,,,,,
3770499,1492543188240,-5.39,5.3,90.18,74.4,980.1,-29.91,,,,,,,
3770498,1492543188191,-5.37,5.27,90.18,69.76,980.59,-37.72,,,,,,,
3770497,1492543188142,-5.34,5.25,90.19,76.11,978.88,-29.66,,,,,,,
3770496,1492543188091,-5.33,5.23,90.19,73.18,972.78,-31.13,,,,,,,
3770495,1492543188041,-5.32,5.22,90.19,73.67,983.28,-30.4,,,,,,,
3770494,1492543187990,-5.31,5.22,90.19,72.69,981.57,-26.25,,,,,,,
3770493,1492543187941,-5.31,5.22,90.19,73.43,974,-27.71,,,,,,,
3770492,1492543187890,-5.32,5.23,90.19,70.74,977.17,-29.42,,,,,,,
3770491,1492543187841,-5.34,5.25,90.18,70.01,979.37,-29.42,,,,,,,
3770490,1492543187792,-5.36,5.27,90.18,72.69,977.66,-29.17,,,,,,,
3770489,1492543187740,-5.39,5.3,90.18,75.62,976.44,-26.25,,,,,,,
3770488,1492543187691,-5.43,5.34,90.17,71.96,977.66,-23.07,,,,,,,
3770487,1492543187640,-5.47,5.38,90.17,74.89,975.95,-24.78,,,,,,,
3770486,1492543187591,-5.5,5.42,90.16,74.65,977.91,-31.86,,,,,,,
3770485,1492543187542,-5.54,5.46,90.16,71.96,980.83,-33.81,,,,,,,
3770484,1492543187491,-5.58,5.51,90.15,69.76,980.59,-29.17,,,,,,,
3770483,1492543187441,-5.62,5.55,90.14,74.4,978.64,-33.81,,,,,,,
3770482,1492543187390,-5.65,5.59,90.14,72.94,978.64,-26,,,,,,,
3770481,1492543187341,-5.69,5.62,90.13,73.91,980.59,-27.22,,,,,,,
3770480,1492543187290,-5.71,5.65,90.13,72.94,978.39,-29.91,,,,,,,
3770479,1492543187241,-5.74,5.67,90.13,71.96,976.68,-28.2,,,,,,,
3770478,1492543187192,-5.75,5.69,90.12,69.52,975.46,-32.59,,,,,,,
3770477,1492543187140,-5.77,5.71,90.12,75.62,978.15,-32.59,,,,,,,
3770476,1492543187091,-5.77,5.71,90.12,76.35,976.2,-28.44,,,,,,,
3770475,1492543187040,-5.77,5.71,90.12,73.18,976.68,-31.86,,,,,,,
3770474,1492543186991,-5.76,5.7,90.12,71.96,975.46,-31.86,,,,,,,
3770473,1492543186940,-5.75,5.68,90.13,73.43,977.66,-28.69,,,,,,,
3770472,1492543186890,-5.72,5.66,90.13,72.69,978.39,-29.42,,,,,,,
3770471,1492543186841,-5.7,5.63,90.13,67.32,980.83,-30.4,,,,,,,
3770470,1492543186790,-5.67,5.6,90.14,71.96,975.71,-26.98,,,,,,,
3770469,1492543186741,-5.63,5.56,90.15,70.01,978.39,-32.1,,,,,,,
3770468,1492543186690,-5.59,5.52,90.15,70.74,979.13,-30.88,,,,,,,
3770467,1492543186641,-5.55,5.47,90.16,72.69,976.68,-29.17,,,,,,,
3770466,1492543186589,-5.51,5.43,90.16,72.2,981.08,-23.8,,,,,,,
3770465,1492543186540,-5.47,5.39,90.16,73.67,976.44,-31.86,,,,,,,
3770464,1492543186491,-5.44,5.35,90.17,73.43,978.64,-32.59,,,,,,,
3770463,1492543186440,-5.4,5.31,90.18,72.45,979.86,-35.03,,,,,,,
3770462,1492543186391,-5.37,5.28,90.18,75.13,979.37,-34.79,,,,,,,
3770461,1492543186340,-5.35,5.25,90.19,78.31,979.37,-32.1,,,,,,,
3770460,1492543186290,-5.33,5.23,90.19,73.43,979.61,-28.93,,,,,,,
3770459,1492543186239,-5.32,5.22,90.2,72.2,980.1,-34.55,,,,,,,
3770458,1492543186190,-5.31,5.22,90.2,73.91,977.66,-25.27,,,,,,,
3770457,1492543186141,-5.32,5.22,90.2,70.74,977.42,-28.44,,,,,,,
3770456,1492543186090,-5.33,5.23,90.2,72.45,978.15,-33.08,,,,,,,
3770455,1492543186041,-5.34,5.24,90.2,73.18,981.08,-29.66,,,,,,,
3770454,1492543185989,-5.36,5.27,90.19,72.69,982.54,-32.35,,,,,,,
3770453,1492543185940,-5.39,5.3,90.19,75.62,979.86,-32.35,,,,,,,
3770452,1492543185891,-5.42,5.33,90.19,74.89,977.17,-29.66,,,,,,,
3770451,1492543185840,-5.45,5.36,90.19,73.43,981.81,-29.66,,,,,,,
3770450,1492543185791,-5.5,5.41,90.18,72.94,976.68,-30.4,,,,,,,
3770449,1492543185740,-5.54,5.45,90.17,71.47,980.83,-25.76,,,,,,,
3770448,1492543185690,-5.57,5.49,90.17,74.65,977.66,-24.54,,,,,,,
3770447,1492543185639,-5.61,5.53,90.16,70.01,980.1,-27.22,,,,,,,
3770446,1492543185590,-5.65,5.58,90.16,72.2,980.35,-32.1,,,,,,,
3770445,1492543185541,-5.69,5.61,90.16,71.72,976.93,-34.06,,,,,,,
3770444,1492543185490,-5.72,5.64,90.15,73.18,982.06,-34.79,,,,,,,
3770443,1492543185441,-5.74,5.67,90.15,70.25,980.35,-29.66,,,,,,,
3770442,1492543185389,-5.76,5.69,90.14,68.05,979.86,-26.73,,,,,,,
3770441,1492543185340,-5.78,5.71,90.14,71.23,975.71,-24.54,,,,,,,
3770440,1492543185289,-5.78,5.72,90.14,72.45,976.44,-29.17,,,,,,,
3770439,1492543185240,-5.78,5.72,90.14,72.45,976.93,-29.42,,,,,,,
3770438,1492543185191,-5.78,5.71,90.14,76.35,979.13,-27.71,,,,,,,
3770437,1492543185139,-5.77,5.7,90.14,67.57,980.35,-28.69,,,,,,,
3770436,1492543185090,-5.75,5.68,90.15,71.47,978.64,-29.66,,,,,,,
3770435,1492543185039,-5.73,5.65,90.16,73.67,978.88,-32.1,,,,,,,
3770434,1492543184990,-5.7,5.62,90.16,70.25,978.15,-32.59,,,,,,,
3770433,1492543184939,-5.66,5.58,90.16,71.23,980.1,-28.44,,,,,,,
3770432,1492543184890,-5.62,5.54,90.17,74.16,980.1,-31.86,,,,,,,
3770431,1492543184840,-5.58,5.5,90.17,73.67,978.88,-33.33,,,,,,,
3770430,1492543184789,-5.54,5.45,90.18,72.69,977.42,-33.57,,,,,,,
3770429,1492543184740,-5.5,5.41,90.18,72.94,983.28,-29.66,,,,,,,
3770428,1492543184689,-5.46,5.37,90.19,72.94,974.98,-28.69,,,,,,,
3770427,1492543184640,-5.43,5.33,90.19,75.87,978.15,-37.48,,,,,,,
3770426,1492543184591,-5.39,5.3,90.19,74.4,978.88,-30.15,,,,,,,
3770425,1492543184539,-5.37,5.28,90.19,72.45,976.68,-29.42,,,,,,,
3770424,1492543184490,-5.35,5.25,90.2,74.4,977.42,-31.86,,,,,,,
3770423,1492543184439,-5.34,5.24,90.2,72.45,977.66,-28.93,,,,,,,
3770422,1492543184390,-5.33,5.23,90.2,72.2,977.66,-31.13,,,,,,,
3770421,1492543184339,-5.33,5.23,90.2,68.3,979.86,-26.73,,,,,,,
3770420,1492543184290,-5.34,5.24,90.2,68.79,979.86,-27.47,,,,,,,
3770419,1492543184240,-5.35,5.25,90.2,72.69,980.1,-28.93,,,,,,,
3770418,1492543184189,-5.37,5.27,90.2,73.43,981.08,-32.1,,,,,,,
3770417,1492543184140,-5.4,5.3,90.2,73.18,983.76,-34.06,,,,,,,
3770416,1492543184089,-5.43,5.33,90.19,71.23,976.44,-30.64,,,,,,,
3770415,1492543184040,-5.46,5.37,90.19,69.27,981.32,-27.47,,,,,,,
3770414,1492543183988,-5.5,5.41,90.18,69.52,976.44,-29.42,,,,,,,
3770413,1492543183939,-5.54,5.46,90.18,70.25,978.64,-31.13,,,,,,,
3770412,1492543183890,-5.58,5.5,90.17,74.16,978.64,-23.8,,,,,,,
3770411,1492543183839,-5.62,5.54,90.16,72.2,981.81,-29.91,,,,,,,
3770410,1492543183790,-5.65,5.58,90.15,74.4,979.37,-27.47,,,,,,,
3770409,1492543183739,-5.69,5.61,90.15,72.69,979.61,-30.64,,,,,,,
3770408,1492543183689,-5.72,5.65,90.15,72.45,979.13,-27.22,,,,,,,
3770407,1492543183640,-5.75,5.68,90.14,71.47,977.17,-22.09,,,,,,,
3770406,1492543183589,-5.77,5.7,90.14,71.72,979.61,-28.69,,,,,,,
3770405,1492543183540,-5.78,5.72,90.13,72.2,981.32,-28.93,,,,,,,
3770404,1492543183489,-5.79,5.73,90.13,74.4,979.37,-25.51,,,,,,,
3770403,1492543183440,-5.8,5.73,90.14,71.47,977.42,-31.86,,,,,,,
3770402,1492543183388,-5.79,5.73,90.14,70.74,979.37,-25.27,,,,,,,
3770401,1492543183339,-5.78,5.71,90.13,71.72,977.42,-31.86,,,,,,,
3770400,1492543183288,-5.76,5.69,90.14,71.47,981.32,-31.13,,,,,,,
3770399,1492543183239,-5.74,5.67,90.14,73.67,980.83,-34.06,,,,,,,
3770398,1492543183190,-5.71,5.64,90.14,73.18,979.13,-28.93,,,,,,,
3770397,1492543183139,-5.67,5.6,90.14,71.72,980.35,-34.55,,,,,,,
3770396,1492543183089,-5.64,5.57,90.15,71.96,979.13,-26,,,,,,,
3770395,1492543183038,-5.6,5.52,90.15,69.52,984.74,-35.28,,,,,,,
3770394,1492543182989,-5.56,5.48,90.16,71.72,976.93,-27.95,,,,,,,
3770393,1492543182940,-5.51,5.43,90.17,72.2,979.37,-26.49,,,,,,,
3770392,1492543182889,-5.47,5.39,90.17,73.43,979.86,-36.5,,,,,,,
3770391,1492543182840,-5.43,5.35,90.18,71.23,981.57,-24.54,,,,,,,
3770390,1492543182788,-5.4,5.32,90.18,69.76,984.01,-34.3,,,,,,,
3770389,1492543182739,-5.37,5.29,90.18,73.18,978.39,-32.59,,,,,,,
3770388,1492543182688,-5.35,5.26,90.18,72.45,982.3,-34.06,,,,,,,
3770387,1492543182639,-5.33,5.24,90.18,73.91,979.61,-28.44,,,,,,,
3770386,1492543182590,-5.32,5.23,90.19,75.13,978.64,-25.76,,,,,,,
3770385,1492543182538,-5.31,5.22,90.19,73.18,974.73,-27.71,,,,,,,
3770384,1492543182489,-5.31,5.22,90.19,71.96,979.86,-28.44,,,,,,,
3770383,1492543182438,-5.33,5.24,90.18,70.5,982.3,-25.02,,,,,,,
3770382,1492543182389,-5.35,5.26,90.18,73.18,978.64,-35.03,,,,,,,
3770381,1492543182338,-5.37,5.28,90.18,75.62,975.95,-32.1,,,,,,,
3770380,1492543182289,-5.4,5.31,90.17,69.27,975.22,-23.56,,,,,,,
3770379,1492543182239,-5.43,5.35,90.17,72.69,979.61,-25.51,,,,,,,
3770378,1492543182188,-5.47,5.39,90.17,72.69,979.37,-26,,,,,,,
3770377,1492543182139,-5.51,5.43,90.16,71.96,979.61,-29.17,,,,,,,
3770376,1492543182088,-5.55,5.47,90.16,73.18,978.15,-31.86,,,,,,,
3770375,1492543182039,-5.59,5.51,90.16,71.47,979.37,-31.13,,,,,,,
3770374,1492543181990,-5.63,5.55,90.15,71.47,979.86,-29.66,,,,,,,
3770373,1492543181938,-5.66,5.59,90.15,72.69,983.76,-36.01,,,,,,,
3770372,1492543181889,-5.7,5.63,90.15,77.58,978.88,-30.4,,,,,,,
3770371,1492543181838,-5.73,5.66,90.15,72.45,978.88,-26.98,,,,,,,
3770370,1492543181789,-5.75,5.68,90.14,71.47,980.35,-21.12,,,,,,,
3770369,1492543181738,-5.77,5.71,90.14,72.69,978.15,-27.22,,,,,,,
3770368,1492543181689,-5.79,5.72,90.14,69.52,975.22,-35.52,,,,,,,
3770367,1492543181639,-5.79,5.72,90.14,74.65,977.42,-26.98,,,,,,,
3770366,1492543181588,-5.79,5.72,90.14,72.2,977.17,-34.3,,,,,,,
3770365,1492543181539,-5.78,5.71,90.14,74.89,978.39,-28.69,,,,,,,
3770364,1492543181488,-5.76,5.69,90.15,73.43,978.64,-29.17,,,,,,,
3770363,1492543181439,-5.74,5.67,90.15,74.89,976.44,-29.17,,,,,,,
3770362,1492543181388,-5.71,5.64,90.15,75.13,983.52,-31.86,,,,,,,
3770361,1492543181338,-5.68,5.61,90.16,74.16,981.08,-29.17,,,,,,,
3770360,1492543181289,-5.64,5.57,90.16,76.11,979.86,-27.95,,,,,,,
3770359,1492543181238,-5.6,5.52,90.16,72.2,981.81,-27.95,,,,,,,
3770358,1492543181189,-5.56,5.48,90.17,70.5,981.08,-33.33,,,,,,,
3770357,1492543181138,-5.52,5.44,90.17,73.18,978.39,-30.15,,,,,,,
3770356,1492543181089,-5.48,5.4,90.18,73.91,979.37,-31.86,,,,,,,
3770355,1492543181037,-5.44,5.35,90.18,74.89,978.64,-27.71,,,,,,,
3770354,1492543180988,-5.41,5.31,90.19,74.89,974.49,-27.95,,,,,,,
3770353,1492543180939,-5.38,5.28,90.2,70.74,979.13,-36.99,,,,,,,
3770352,1492543180888,-5.35,5.26,90.2,74.65,980.35,-28.2,,,,,,,
3770351,1492543180839,-5.33,5.23,90.2,71.47,980.1,-30.64,,,,,,,
3770350,1492543180787,-5.32,5.22,90.2,71.96,975.71,-32.59,,,,,,,
3770349,1492543180738,-5.31,5.22,90.2,73.43,979.86,-20.63,,,,,,,
3770348,1492543180687,-5.31,5.21,90.2,74.4,980.1,-22.58,,,,,,,
3770347,1492543180638,-5.32,5.23,90.2,71.96,978.88,-30.4,,,,,,,
3770346,1492543180589,-5.34,5.24,90.2,65.86,980.83,-32.84,,,,,,,
3770345,1492543180538,-5.36,5.26,90.2,71.96,979.37,-27.95,,,,,,,
3770344,1492543180488,-5.39,5.29,90.2,73.67,979.37,-35.52,,,,,,,
3770343,1492543180437,-5.42,5.33,90.2,75.87,980.1,-26,,,,,,,
3770342,1492543180388,-5.45,5.36,90.19,71.23,976.2,-27.47,,,,,,,
3770341,1492543180339,-5.49,5.4,90.19,69.52,974.98,-28.2,,,,,,,
3770340,1492543180288,-5.53,5.45,90.18,72.2,975.46,-28.2,,,,,,,
3770339,1492543180239,-5.58,5.49,90.18,74.4,975.95,-24.29,,,,,,,
3770338,1492543180187,-5.62,5.53,90.17,72.2,978.88,-30.64,,,,,,,
3770337,1492543180138,-5.65,5.57,90.17,73.18,978.39,-27.71,,,,,,,
3770336,1492543180087,-5.69,5.61,90.17,75.87,978.39,-32.1,,,,,,,
3770335,1492543180038,-5.72,5.64,90.17,72.94,975.71,-28.44,,,,,,,
3770334,1492543179989,-5.74,5.66,90.16,74.4,977.91,-29.66,,,,,,,
3770331,1492543179837,-5.78,5.71,90.16,72.45,978.88,-30.88,,,,,,,
3770330,1492543179788,-5.78,5.71,90.16,72.45,977.17,-26.98,,,,,,,
3770329,1492543179739,-5.78,5.7,90.16,70.74,978.88,-29.66,,,,,,,
3770328,1492543179688,-5.76,5.68,90.17,71.47,981.32,-33.57,,,,,,,
3770327,1492543179639,-5.75,5.67,90.17,72.2,978.64,-32.59,,,,,,,
3770326,1492543179587,-5.72,5.64,90.17,72.2,976.68,-29.17,,,,,,,
3770325,1492543179538,-5.69,5.61,90.18,72.2,979.86,-35.77,,,,,,,
3770324,1492543179487,-5.65,5.57,90.18,71.23,976.2,-25.02,,,,,,,
3770323,1492543179438,-5.61,5.53,90.18,73.91,980.35,-28.44,,,,,,,
3770322,1492543179389,-5.57,5.48,90.19,71.96,977.42,-30.4,,,,,,,
3770321,1492543179337,-5.53,5.44,90.19,72.2,976.93,-27.47,,,,,,,
3770320,1492543179288,-5.49,5.4,90.2,74.16,979.86,-26.73,,,,,,,
3770319,1492543179237,-5.45,5.36,90.2,70.74,981.08,-32.1,,,,,,,
3770318,1492543179188,-5.41,5.32,90.2,71.23,979.37,-29.42,,,,,,,
3770317,1492543179137,-5.38,5.28,90.21,73.43,978.64,-30.15,,,,,,,
3770316,1492543179088,-5.35,5.26,90.21,72.94,979.61,-26.25,,,,,,,
3770315,1492543179038,-5.33,5.23,90.21,70.74,976.44,-26,,,,,,,
3770314,1492543178987,-5.32,5.22,90.21,70.01,979.61,-26.25,,,,,,,
3770313,1492543178938,-5.31,5.21,90.22,68.05,979.13,-37.23,,,,,,,
3770312,1492543178887,-5.31,5.21,90.22,71.72,977.91,-31.13,,,,,,,
3770311,1492543178838,-5.32,5.21,90.22,69.27,977.91,-24.29,,,,,,,
3770310,1492543178787,-5.33,5.22,90.22,74.65,974.49,-25.02,,,,,,,
3770309,1492543178737,-5.34,5.24,90.21,70.98,976.2,-29.91,,,,,,,
3770308,1492543178688,-5.37,5.27,90.21,69.52,978.88,-34.79,,,,,,,
3770307,1492543178637,-5.4,5.3,90.2,72.45,974.49,-33.57,,,,,,,
3770306,1492543178588,-5.43,5.34,90.2,73.43,980.83,-27.47,,,,,,,
3770305,1492543178537,-5.47,5.38,90.2,70.74,977.66,-29.17,,,,,,,
3770304,1492543178488,-5.51,5.42,90.19,71.23,979.37,-32.84,,,,,,,
3770303,1492543178436,-5.55,5.46,90.19,70.98,980.59,-30.4,,,,,,,
3770302,1492543178387,-5.59,5.5,90.19,70.74,975.71,-26.49,,,,,,,
3770301,1492543178338,-5.63,5.54,90.18,72.45,975.95,-33.08,,,,,,,
3770300,1492543178287,-5.67,5.58,90.18,68.05,979.37,-33.33,,,,,,,
3770299,1492543178238,-5.7,5.62,90.17,73.67,978.88,-28.93,,,,,,,
3770298,1492543178186,-5.72,5.65,90.16,71.96,977.91,-29.42,,,,,,,
3770297,1492543178137,-5.75,5.67,90.16,73.43,981.08,-30.64,,,,,,,
3770296,1492543178088,-5.76,5.69,90.15,74.4,978.39,-24.54,,,,,,,
3770295,1492543178037,-5.77,5.69,90.16,71.96,974,-32.35,,,,,,,
3770294,1492543177988,-5.77,5.69,90.16,72.45,983.03,-35.28,,,,,,,
3770293,1492543177937,-5.76,5.69,90.16,71.72,977.91,-28.69,,,,,,,
3770292,1492543177887,-5.75,5.67,90.16,73.67,978.15,-28.69,,,,,,,
3770291,1492543177836,-5.73,5.66,90.16,74.65,979.37,-27.95,,,,,,,
3770290,1492543177787,-5.71,5.63,90.17,70.98,981.81,-26.73,,,,,,,
3770289,1492543177738,-5.68,5.6,90.17,69.27,978.39,-29.66,,,,,,,
3770288,1492543177687,-5.65,5.57,90.17,71.23,975.71,-28.93,,,,,,,
3770287,1492543177638,-5.61,5.53,90.17,68.79,981.08,-32.59,,,,,,,
3770286,1492543177586,-5.57,5.49,90.18,69.76,982.3,-21.12,,,,,,,
3770285,1492543177537,-5.53,5.45,90.19,72.69,980.83,-26,,,,,,,
3770284,1492543177486,-5.49,5.4,90.19,69.03,976.68,-28.93,,,,,,,
3770283,1492543177437,-5.45,5.36,90.19,72.69,976.68,-26,,,,,,,
3770282,1492543177388,-5.41,5.32,90.2,71.47,978.88,-32.84,,,,,,,
3770281,1492543177337,-5.38,5.29,90.2,71.72,975.95,-26.49,,,,,,,
3770280,1492543177287,-5.35,5.26,90.2,74.16,977.42,-26.98,,,,,,,
3770279,1492543177236,-5.33,5.24,90.2,73.18,978.39,-30.64,,,,,,,
3770278,1492543177187,-5.32,5.22,90.2,71.72,976.2,-28.93,,,,,,,
3770277,1492543177138,-5.31,5.21,90.2,71.96,978.39,-28.2,,,,,,,
3770276,1492543177087,-5.31,5.21,90.2,69.03,981.57,-25.76,,,,,,,
3770275,1492543177038,-5.31,5.22,90.21,71.72,978.15,-35.28,,,,,,,
3770274,1492543176986,-5.33,5.23,90.2,71.23,977.17,-30.64,,,,,,,
3770273,1492543176937,-5.35,5.25,90.2,72.94,980.83,-26.98,,,,,,,
3770272,1492543176886,-5.37,5.28,90.2,73.67,974.98,-26.98,,,,,,,
3770271,1492543176837,-5.4,5.31,90.19,74.16,979.61,-32.1,,,,,,,
3770270,1492543176788,-5.43,5.34,90.19,73.18,978.39,-34.3,,,,,,,
